GenName	ExpressionLevel
GENE.13579	4.60526364000069e-05
GENE.13580	4.60526364000069e-05
GENE.13581	4.60611567760782e-05
GENE.13582	1.54218819392593e-06
GENE.13583	1.70407530308836e-08
GENE.13584	8.18467391779931e-05
GENE.13585	2.93441775689463e-05
GENE.13586	2.89096383540022e-05
GENE.13587	2.87562715730605e-05
GENE.13588	9.90919817400737e-06
GENE.13589	3.62116012397884e-06
GENE.13590	4.79015581570374e-05
GENE.13591	4.79271192869168e-05
GENE.13592	4.79015581570374e-05
GENE.13593	4.81742102139693e-05
GENE.13594	4.81912509670002e-05
GENE.13595	4.79271192870279e-05
GENE.13596	4.79271192880271e-05
GENE.13597	0.0
GENE.13598	1.61887158012242e-07
GENE.13599	1.47402518002604e-06
GENE.13600	0.000119387519191938
GENE.13601	1.3334389633024e-05
GENE.13602	1.3334389633024e-05
GENE.13603	4.2329231753957e-05
GENE.13604	2.90289236289931e-05
GENE.13605	1.49617815939918e-05
GENE.13606	6.5146800724003e-05
GENE.13607	6.51553211010736e-05
GENE.13608	6.4592976233957e-05
GENE.13609	8.52037695953101e-09
GENE.13610	1.16303142799756e-05
GENE.13611	2.97361149004249e-06
GENE.13612	2.28857319830578e-05
GENE.13613	2.28772116069864e-05
GENE.13614	4.63764107169196e-05
GENE.13615	4.63593699630005e-05
GENE.13616	4.6367890340071e-05
GENE.13617	4.63678903389608e-05
GENE.13618	1.61887159011442e-07
GENE.13619	7.19119798697765e-06
GENE.13620	6.91854593104502e-06
GENE.13621	7.71094096996272e-06
GENE.13622	3.27864097809938e-05
GENE.13623	1.73134055809765e-05
GENE.13624	1.70407530308836e-08
GENE.13625	2.00228853897144e-06
GENE.13626	1.98524778605158e-06
GENE.13627	0.00022604559550099
GENE.13628	0.000226002993616969
GENE.13629	9.32981255508114e-06
GENE.13630	1.2269342539728e-06
GENE.13631	7.11025440799373e-05
GENE.13632	7.11025440810475e-05
GENE.13633	9.37241440013281e-08
GENE.13634	8.91742631929926e-05
GENE.13635	1.77223836694829e-06
GENE.13636	2.34821583560141e-05
GENE.13637	3.067335639928e-07
GENE.13638	3.067335629936e-07
GENE.13639	2.43938386700338e-05
GENE.13640	0.0
GENE.13641	0.0
GENE.13642	2.55611309896153e-08
GENE.13643	1.53366781052711e-07
GENE.13644	0.0
GENE.13645	8.52037695953101e-09
GENE.13646	2.69669924529703e-05
GENE.13647	8.52037607135259e-09
GENE.13648	3.1022691791005e-05
GENE.13649	3.10652936749145e-05
GENE.13650	3.11760585730569e-05
GENE.13651	3.09800899079837e-05
GENE.13652	0.0
GENE.13653	3.46864537990044e-05
GENE.13654	3.46779334220448e-05
GENE.13655	3.43882406119711e-05
GENE.13656	3.12953438470487e-05
GENE.13657	1.7040753919062e-08
GENE.13658	1.10764897898186e-06
GENE.13659	4.60355956460878e-05
GENE.13660	7.91543001199546e-06
GENE.13661	3.49335447249466e-05
GENE.13662	2.88499957170618e-05
GENE.13663	3.49505854789767e-05
GENE.13664	2.48198575080183e-05
GENE.13665	2.47431741169368e-05
GENE.13666	3.42945164679698e-05
GENE.13667	3.42519145840603e-05
GENE.13668	2.37718511697516e-06
GENE.13669	9.76435176902601e-06
GENE.13670	6.81630150101142e-08
GENE.13671	3.067335629936e-07
GENE.13672	3.45842092779325e-05
GENE.13673	1.77820263030926e-05
GENE.13674	1.77905466789419e-05
GENE.13675	1.51747910139832e-05
GENE.13676	1.70407530308836e-08
GENE.13677	3.03069801430578e-05
GENE.13678	3.04092246639076e-05
GENE.13679	3.04092246650178e-05
GENE.13680	3.050294880802e-05
GENE.13681	3.05029488090192e-05
GENE.13682	3.04688673019582e-05
GENE.13683	3.04177450409782e-05
GENE.13684	2.71970426249935e-05
GENE.13685	2.55611301014369e-08
GENE.13686	3.39110995095648e-06
GENE.13687	3.39110995195568e-06
GENE.13688	4.93329814499344e-06
GENE.13689	5.96426380505832e-08
GENE.13690	5.96426369403602e-08
GENE.13691	4.98442040608449e-06
GENE.13692	7.62573720192172e-06
GENE.13693	1.55922894706784e-06
GENE.13694	2.82024470898978e-06
GENE.13695	0.0
GENE.13696	0.0
GENE.13697	0.0
GENE.13698	0.0
GENE.13699	8.52037695953101e-09
GENE.13700	1.05737875610856e-05
GENE.13701	1.05737875619738e-05
GENE.13702	1.05737875619738e-05
GENE.13703	0.000157354318043978
GENE.13704	0.000161418537759972
GENE.13705	0.000161469660021063
GENE.13706	8.52037596033028e-09
GENE.13707	1.40586216601513e-06
GENE.13708	6.74899043340282e-05
GENE.13709	1.40330605269412e-05
GENE.13710	1.15025086290244e-05
GENE.13711	1.70407530308836e-08
GENE.13712	1.70407540300843e-08
GENE.13713	4.1409031063977e-05
GENE.13714	6.81630140997314e-07
GENE.13715	3.40815069499456e-08
GENE.13716	0.0
GENE.13717	0.0
GENE.13718	0.0
GENE.13719	0.0
GENE.13720	8.52037707055331e-09
GENE.13721	0.0
GENE.13722	0.0
GENE.13723	6.58625123695078e-06
GENE.13724	0.0
GENE.13725	1.27805652061497e-07
GENE.13726	2.37718511597595e-06
GENE.13727	2.47090926097648e-06
GENE.13728	0.0
GENE.13729	1.70407540300843e-08
GENE.13730	4.38799403201795e-06
GENE.13731	3.56492563728938e-05
GENE.13732	8.52037707055331e-09
GENE.13733	1.70407540300843e-08
GENE.13734	8.52037596033028e-09
GENE.13735	1.12128158189506e-05
GENE.13736	1.13661826010025e-05
GENE.13737	4.26018840204989e-08
GENE.13738	9.42353669897145e-06
GENE.13739	8.52037707055331e-09
GENE.13740	3.27864097809938e-05
GENE.13741	3.27693690269637e-05
GENE.13742	3.22837075520388e-05
GENE.13743	4.14090310596471e-06
GENE.13744	0.000131085996487035
GENE.13745	8.52037695953101e-09
GENE.13746	2.49306224060497e-05
GENE.13747	2.49391427830092e-05
GENE.13748	7.65981870898269e-06
GENE.13749	4.23292317549562e-05
GENE.13750	2.8509180646008e-05
GENE.13751	5.11222609800299e-08
GENE.13752	1.02074113610406e-05
GENE.28648	0.0
GENE.28649	0.0
GENE.28650	0.0
GENE.28651	0.0
GENE.28652	0.0
GENE.28653	0.0
GENE.28654	0.0
GENE.28655	0.0
GENE.28656	0.0
GENE.28657	0.0
GENE.28658	0.0
GENE.28659	0.0
GENE.28660	0.0
GENE.28661	0.0
GENE.28662	0.0
GENE.28663	0.0
GENE.28664	0.0
GENE.28665	0.0
GENE.28666	0.0
GENE.28667	0.0
GENE.28668	0.0
GENE.28669	0.0
GENE.28670	0.0
GENE.28671	0.0
GENE.28672	0.0
GENE.28673	0.0
GENE.28674	0.0
GENE.28675	0.0
GENE.28676	2.47942963704784e-06
GENE.28677	0.0
GENE.28678	0.0
GENE.28679	1.48254555698557e-06
GENE.28680	1.95968665961388e-07
GENE.28681	1.95116627799141e-06
GENE.28682	1.70407540300843e-08
GENE.28683	9.79843327031382e-07
GENE.28684	1.7040753919062e-08
GENE.28685	0.0
GENE.28686	0.0
GENE.28687	5.19742981985871e-07
GENE.28688	5.28263360055625e-07
GENE.28689	0.0
GENE.28690	8.52037596033028e-09
GENE.28691	0.0
GENE.28692	0.0
GENE.28693	0.0
GENE.28694	1.60183083197651e-06
GENE.28695	3.06733563104622e-07
GENE.28696	2.64131679972301e-07
GENE.28697	2.64131678973101e-07
GENE.28698	5.66605054697078e-06
GENE.28699	9.03159937060138e-07
GENE.28700	9.8751166679456e-06
GENE.28701	9.87511666705743e-06
GENE.28702	9.8751166669464e-06
GENE.28703	2.40019013389992e-05
GENE.28704	1.70407540300843e-08
GENE.28705	5.96426373300485e-06
GENE.28706	3.43711998589402e-05
GENE.28707	4.35306048780504e-05
GENE.28708	8.6055805303964e-07
GENE.28709	8.60558052928617e-07
GENE.28710	2.51691929560316e-05
GENE.28711	3.81372063870122e-05
GENE.28712	3.44819647569716e-05
GENE.28713	3.74044539896978e-06
GENE.28714	8.52037607135259e-09
GENE.28715	3.93044980039337e-05
GENE.28716	3.92789368740543e-05
GENE.28717	4.49875893039353e-05
GENE.28718	1.55922894806704e-06
GENE.28719	6.52490452449639e-05
GENE.28720	6.98670894505593e-06
GENE.28721	2.70181147129511e-05
GENE.28722	1.73815685949874e-05
GENE.28723	3.5078391130039e-05
GENE.28724	3.52317579109807e-05
GENE.28725	3.50869115069985e-05
GENE.28726	1.59501452989819e-05
GENE.28727	9.54282197040968e-07
GENE.28728	0.0
GENE.28729	2.98639205519313e-05
GENE.28730	2.98809613050732e-05
GENE.28731	2.55611299904146e-08
GENE.28732	1.70407540300843e-08
GENE.28733	1.05908283150047e-05
GENE.28734	9.03159936949116e-07
GENE.28735	5.11222609800299e-08
GENE.28736	8.61324886890502e-05
GENE.28737	8.64221814990129e-05
GENE.28738	3.74555762459039e-05
GENE.28739	2.67113811500685e-05
GENE.28740	2.67369422799479e-05
GENE.28741	2.67199015260289e-05
GENE.28742	4.08978084598388e-06
GENE.28743	1.06163894449951e-05
GENE.28744	1.06163894459943e-05
GENE.28745	1.69896312640638e-05
GENE.28746	1.42375495689739e-05
GENE.28747	1.40927031649918e-05
GENE.28748	1.4339794091045e-05
GENE.28749	1.41864273089931e-05
GENE.28750	1.54900449539364e-05
GENE.28751	8.52037607135259e-09
GENE.28752	0.0
GENE.28753	8.52037695953101e-09
GENE.28754	0.0
GENE.28755	0.0
GENE.28756	0.0
GENE.28757	0.0
GENE.28758	8.52037695953101e-09
GENE.28759	1.70407530308836e-08
GENE.28760	0.0
GENE.28761	0.0
GENE.28762	6.81630150101142e-08
GENE.28763	4.26018830212982e-08
GENE.28764	2.72652056398925e-06
GENE.28765	0.0
GENE.28766	0.0
GENE.28767	0.0
GENE.28768	0.0
GENE.28769	0.0
GENE.28770	8.52037695953101e-09
GENE.28771	4.50727930700889e-06
GENE.28772	3.37747734859839e-05
GENE.28773	1.10764897032212e-07
GENE.28774	2.55611309896153e-08
GENE.28775	2.89692809896103e-06
GENE.28776	0.0
GENE.28777	7.57631901691092e-05
GENE.28778	2.55611309896153e-08
GENE.28779	1.70407529198613e-08
GENE.28780	5.96426374066539e-07
GENE.28781	2.16928792359239e-05
GENE.28782	2.16417569809391e-06
GENE.28783	2.18121645090275e-06
GENE.28784	2.15565532102335e-06
GENE.28785	1.61035120804787e-06
GENE.28786	1.09912860202233e-06
GENE.28787	4.00457707994128e-07
GENE.28788	8.52037695953101e-09
GENE.28789	4.31045860399548e-05
GENE.28790	3.95856704370479e-05
GENE.28791	3.95856704370479e-05
GENE.28792	0.0
GENE.28793	0.0
GENE.28794	0.0
GENE.28795	0.0
GENE.28796	0.0
GENE.28797	0.0
GENE.28798	0.0
GENE.28799	0.0
GENE.28800	0.0
GENE.28801	0.0
GENE.28802	0.0
GENE.28803	0.0
GENE.28804	0.0
GENE.28805	0.0
GENE.28806	0.0
GENE.28807	0.0
GENE.28808	0.0
GENE.28809	0.0
GENE.28810	3.9031845948001e-05
GENE.28811	3.90233255699313e-05
GENE.28812	3.9031845948001e-05
GENE.28813	3.90233255710415e-05
GENE.28814	3.87932753980191e-05
GENE.28815	4.77141098964573e-07
GENE.28816	0.0
GENE.28817	5.86201921239926e-05
GENE.28818	4.26018830212982e-08
GENE.28819	3.03410616510069e-05
GENE.28820	2.77764282449189e-05
GENE.28821	1.60012675590737e-05
GENE.28822	2.47090925942217e-07
GENE.28823	6.64589387078252e-07
GENE.28824	3.84609807049241e-05
GENE.28825	8.52037707055331e-09
GENE.28826	8.52037596033028e-09
GENE.28827	0.000246349653326039
GENE.28828	6.64589386967229e-07
GENE.28829	2.73844909139953e-05
GENE.28830	9.11680314019669e-07
GENE.28831	1.10764897032212e-07
GENE.28832	0.0
GENE.28833	0.0
GENE.28834	0.0
GENE.28835	0.0
GENE.28836	0.0
GENE.28837	2.75293373189767e-05
GENE.28838	3.28971746790252e-05
GENE.28839	2.8032039549597e-06
GENE.28840	3.33998768997645e-06
GENE.28841	1.08805211259666e-05
GENE.28842	0.0
GENE.28843	1.55582079670591e-05
GENE.28844	1.19285274990943e-07
GENE.28845	1.02244520960859e-07
GENE.28846	8.52037707055331e-09
GENE.28847	1.95116627899061e-06
GENE.28848	8.52037596033028e-09
GENE.28849	1.58223396480306e-05
GENE.28850	7.32752400978143e-07
GENE.28851	1.70407540300843e-08
GENE.28852	6.94240298579896e-05
GENE.28853	3.58367046620067e-05
GENE.28854	3.2479676217001e-05
GENE.28855	3.25137577249501e-05
GENE.28856	0.000205477405997079
GENE.28857	0.000207420051898999
GENE.28858	0.000116567274483947
GENE.28859	1.58308600239909e-05
GENE.28860	4.01224541730638e-05
GENE.28861	7.44851336549335e-05
GENE.28862	2.41126662403612e-06
GENE.28863	2.40274624696557e-06
GENE.28864	1.3837091861979e-05
GENE.28865	1.3837091861979e-05
GENE.28866	1.66062143091006e-05
GENE.28867	1.76201391439701e-05
GENE.28868	3.35702844500574e-06
GENE.28869	7.21675911696806e-06
GENE.28870	6.62885312097128e-06
GENE.28871	1.37774492250387e-05
GENE.28872	1.37774492240395e-05
GENE.28873	1.7040753919062e-08
GENE.28874	1.09912860202233e-06
GENE.28875	0.0
GENE.28876	8.52037707055331e-09
GENE.28877	6.56069009896676e-07
GENE.28878	1.70407540300843e-08
GENE.28879	8.52037707055331e-09
GENE.28880	0.0
GENE.28881	1.9145286583977e-05
GENE.28882	1.33855118940041e-05
GENE.28883	5.11222599808292e-08
GENE.28884	0.0
GENE.28885	0.0
GENE.28886	0.0
GENE.28887	0.0
GENE.28888	0.0
GENE.28889	0.0
GENE.28890	0.0
GENE.28891	0.0
GENE.28892	0.0
GENE.28893	0.0
GENE.28894	0.0
GENE.28895	0.0
GENE.28896	0.0
GENE.28897	0.0
GENE.28898	0.0
GENE.28899	0.0
GENE.28900	0.0
GENE.28901	0.0
GENE.28902	0.0
GENE.28903	0.0
GENE.28904	0.0
GENE.28905	0.0
GENE.28906	0.0
GENE.28907	0.0
GENE.28908	0.0
GENE.28909	0.0
GENE.28910	0.0
GENE.28911	0.0
GENE.28912	0.0
GENE.28913	0.0
GENE.28914	0.0
GENE.28915	0.0
GENE.28916	0.0
GENE.28917	0.0
GENE.28918	0.0
GENE.28919	0.0
GENE.28920	0.0
GENE.28921	0.0
GENE.28922	0.0
GENE.28923	0.0
GENE.28924	0.0
GENE.28925	0.0
GENE.28926	0.0
GENE.28927	0.0
GENE.28928	0.0
GENE.28929	0.0
GENE.28930	0.0
GENE.28931	0.0
GENE.28932	0.0
GENE.28933	0.0
GENE.28934	0.0
GENE.28935	0.0
GENE.28936	0.0
GENE.28937	0.0
GENE.28938	0.0
GENE.28939	0.0
GENE.28940	0.0
GENE.28941	0.0
GENE.28942	0.0
GENE.28943	0.0
GENE.28944	0.0
GENE.28945	0.0
GENE.28946	0.0
GENE.28947	0.0
GENE.28948	0.0
GENE.28949	0.0
GENE.28950	0.0
GENE.28951	0.0
GENE.28952	0.0
GENE.28953	0.0
GENE.28954	0.0
GENE.28955	0.0
GENE.28956	0.0
GENE.28957	0.0
GENE.28958	0.0
GENE.28959	0.0
GENE.28960	0.0
GENE.28961	0.0
GENE.28962	0.0
GENE.28963	0.0
GENE.28964	0.0
GENE.28965	0.0
GENE.28966	0.0
GENE.28967	0.0
GENE.28968	0.0
GENE.28969	0.0
GENE.28970	0.0
GENE.28971	0.0
GENE.28972	0.0
GENE.28973	0.0
GENE.28974	0.0
GENE.28975	0.0
GENE.28976	0.0
GENE.28977	0.0
GENE.28978	0.0
GENE.28979	0.0
GENE.28980	0.0
GENE.28981	0.0
GENE.28982	0.0
GENE.28983	0.0
GENE.28984	0.0
GENE.28985	2.29624153740282e-05
GENE.28986	1.71770795529547e-05
GENE.28987	2.5561130301277e-07
GENE.28988	6.14319164504717e-06
GENE.28989	0.0
GENE.28990	0.000158623854181972
GENE.28991	1.06249098229538e-05
GENE.28992	2.845805837981e-06
GENE.28993	0.000111736220860026
GENE.28994	2.1590634714963e-05
GENE.28995	2.51862337090625e-05
GENE.28996	6.62033274401175e-06
GENE.28997	2.89692809962716e-07
GENE.28998	2.36184843850351e-05
GENE.28999	2.36184843849241e-05
GENE.29000	4.0906328835022e-05
GENE.29001	4.71517650020292e-05
GENE.29002	0.0
GENE.29003	3.48483409580158e-05
GENE.29004	3.40815069943545e-07
GENE.29005	2.40871051070402e-05
GENE.29006	9.84955553695599e-06
GENE.29007	5.96426370513825e-08
GENE.29008	3.57600212710363e-05
GENE.29009	2.08749230701244e-06
GENE.29010	0.0
GENE.29011	0.0
GENE.29012	0.0
GENE.29013	0.0
GENE.29014	0.0
GENE.29015	0.0
GENE.29016	0.0
GENE.29017	0.0
GENE.29018	0.0
GENE.29019	0.0
GENE.29020	0.0
GENE.29021	0.0
GENE.29022	0.0
GENE.29023	0.0
GENE.29024	0.0
GENE.29025	0.0
GENE.29026	0.0
GENE.29027	0.0
GENE.29028	0.0
GENE.29029	0.0
GENE.29030	0.0
GENE.29031	0.0
GENE.29032	0.0
GENE.29033	0.0
GENE.29034	0.0
GENE.29035	0.0
GENE.29036	0.0
GENE.29037	0.0
GENE.29038	0.0
GENE.29039	0.0
GENE.29040	0.0
GENE.29041	0.0
GENE.29042	0.0
GENE.29043	0.0
GENE.29044	0.0
GENE.29045	1.01733298539797e-05
GENE.29046	1.01648094780193e-05
GENE.29047	2.72652055932632e-07
GENE.29048	0.0
GENE.29049	8.52037707055331e-09
GENE.29050	6.34597661249847e-05
GENE.29051	0.00013437486191592
GENE.29052	2.55696506640257e-05
GENE.29053	2.55696506630265e-05
GENE.29054	1.67766218449605e-05
GENE.29055	2.0167731796028e-05
GENE.29056	0.0
GENE.29057	0.0
GENE.29058	0.0
GENE.29059	5.83645808205357e-06
GENE.29060	3.06307544599704e-05
GENE.29061	4.87535958330065e-05
GENE.29062	6.22583930020015e-05
GENE.29063	6.18664556699677e-05
GENE.29064	0.0
GENE.29065	0.0
GENE.29066	0.0
GENE.29067	7.66833909704445e-08
GENE.29068	8.52037670417971e-08
GENE.29069	8.52037680409978e-08
GENE.29070	3.40815069499456e-08
GENE.29071	0.0
GENE.29072	0.0
GENE.29073	2.76060207105022e-06
GENE.29074	3.6518334802893e-05
GENE.29075	8.17956169019141e-07
GENE.29076	3.33998769108668e-06
GENE.29077	5.45304111976286e-07
GENE.29078	3.54958895919522e-05
GENE.29079	1.3666684326008e-05
GENE.29080	4.83105362403258e-06
GENE.29081	2.2800528216016e-05
GENE.29082	2.65494939909461e-05
GENE.29083	2.39763402090087e-05
GENE.29084	2.5561130301277e-07
GENE.29085	7.37012589901997e-06
GENE.29086	7.60017607193131e-06
GENE.29087	7.60869644900186e-06
GENE.29088	7.60869644900186e-06
GENE.29089	4.55840156698972e-06
GENE.29090	4.54136081506906e-06
GENE.29091	8.52037596033028e-09
GENE.29092	3.74896577604034e-06
GENE.29093	3.40815069499456e-08
GENE.29094	6.48400671598992e-06
GENE.29095	5.19742981985871e-07
GENE.29096	0.0
GENE.29097	0.0
GENE.29098	2.72652057042855e-07
GENE.29099	3.23774317023684e-07
GENE.29100	1.27805650951274e-07
GENE.29101	6.81630140109135e-08
GENE.29102	0.0
GENE.29103	0.0
GENE.29104	0.0
GENE.29105	7.22698356970808e-05
GENE.29106	9.53089344619684e-05
GENE.29107	4.94181852195297e-06
GENE.29108	2.33458323306568e-06
GENE.29109	1.99802835069152e-05
GENE.29110	1.61887159011442e-07
GENE.29111	2.95657073601241e-06
GENE.29112	2.98213186700202e-06
GENE.29113	0.0
GENE.29114	0.0
GENE.29115	3.04092246640186e-05
GENE.29116	8.12077109210163e-05
GENE.29117	0.0
GENE.29118	0.0
GENE.29119	0.0
GENE.29120	0.0
GENE.29121	0.0
GENE.29122	0.0
GENE.29123	0.0
GENE.29124	0.0
GENE.29125	0.0
GENE.29126	1.36326028021827e-07
GENE.29127	9.00603823794643e-06
GENE.29128	3.50272688690589e-05
GENE.29129	0.0
GENE.29130	0.0
GENE.29131	0.0
GENE.29132	0.0
GENE.29133	9.37241440013281e-08
GENE.29134	1.1076489792039e-07
GENE.29135	8.52037707055331e-09
GENE.29136	0.0
GENE.29137	0.0
GENE.29138	0.0
GENE.29139	1.74667723595867e-06
GENE.29140	1.62739196196693e-06
GENE.29141	1.74667723606969e-06
GENE.29142	0.0
GENE.29143	9.09124200598743e-06
GENE.29144	0.0
GENE.29145	2.91567292799444e-05
GENE.29146	1.04204207800329e-05
GENE.29147	1.14599067450039e-05
GENE.29148	1.70407540300843e-08
GENE.29149	0.0
GENE.29150	8.52037596033028e-09
GENE.29151	6.81630140109135e-08
GENE.29152	1.09912860302153e-06
GENE.29153	0.0
GENE.29154	0.0
GENE.29155	0.0
GENE.29156	0.0
GENE.29157	0.0
GENE.29158	4.60100344934489e-07
GENE.29159	0.0
GENE.29160	0.0
GENE.29161	9.41501632201192e-06
GENE.29162	6.73109764037783e-07
GENE.29163	7.37694220079854e-05
GENE.29164	4.26018830212982e-08
GENE.29165	3.46523722919434e-05
GENE.29166	1.11616935605241e-06
GENE.29167	2.98894816820328e-05
GENE.29168	0.00163663657036694
GENE.29169	0.00170520004217201
GENE.29170	0.00163373112189102
GENE.29171	2.24085908895333e-06
GENE.29172	0.0
GENE.29173	5.20169001330117e-05
GENE.29174	5.17357277000086e-05
GENE.29175	0.0
GENE.29176	0.0
GENE.29177	8.52037695953101e-09
GENE.29178	3.67654257290573e-05
GENE.29179	2.68221460469897e-05
GENE.29180	1.68447848589715e-05
GENE.29181	1.68447848590825e-05
GENE.29182	0.0
GENE.29183	0.0
GENE.29184	0.0
GENE.29185	8.52037695953101e-09
GENE.29186	0.0
GENE.29187	1.28913300410094e-05
GENE.29188	0.0
GENE.29189	0.0
GENE.29190	8.52037695953101e-09
GENE.29191	1.77053429120111e-05
GENE.29192	1.7722383665042e-05
GENE.29193	0.0
GENE.29194	0.0
GENE.29195	0.0
GENE.29196	7.66833909704445e-08
GENE.29197	0.0
GENE.29198	1.70407530308836e-08
GENE.29199	0.0
GENE.29200	0.0
GENE.29201	0.0
GENE.29202	5.11222609800299e-08
GENE.29203	5.11222599808292e-08
GENE.29204	0.0
GENE.29205	1.70407540300843e-08
GENE.29206	8.52037695953101e-09
GENE.29207	0.0
GENE.29208	5.96426370513825e-08
GENE.29209	6.81630140109135e-08
GENE.29210	0.0
GENE.29211	0.0
GENE.29212	0.0
GENE.29213	0.0
GENE.29214	0.0
GENE.29215	0.0
GENE.29216	0.0
GENE.29217	0.0
GENE.29218	0.0
GENE.29219	0.0
GENE.29220	0.0
GENE.29221	0.0
GENE.29222	0.0
GENE.29223	0.0
GENE.29224	0.0
GENE.29225	0.0
GENE.29226	0.0
GENE.29227	0.0
GENE.29228	0.0
GENE.29229	0.0
GENE.29230	0.0
GENE.29231	0.0
GENE.29232	0.0
GENE.29233	0.0
GENE.29234	0.0
GENE.29235	0.0
GENE.29236	3.40815069499456e-08
GENE.29237	2.82450489670349e-05
GENE.29238	1.70407529198613e-08
GENE.29239	1.70407540300843e-08
GENE.29240	1.70407530308836e-08
GENE.29241	0.0
GENE.29242	8.43517300008756e-07
GENE.29243	8.52037695953101e-09
GENE.29244	8.52037607135259e-09
GENE.29245	7.61380867470018e-05
GENE.29246	8.91231409394511e-06
GENE.29247	0.0
GENE.29248	2.63450049480252e-05
GENE.29249	0.0
GENE.29250	1.23034240450126e-05
GENE.29251	1.22863832909825e-05
GENE.29252	6.56069010696037e-06
GENE.29253	6.39028256976815e-07
GENE.29254	6.56069010707139e-06
GENE.29255	6.55216973000083e-06
GENE.29256	6.56069010696037e-06
GENE.29257	2.72907667689948e-05
GENE.29258	6.21476281039701e-05
GENE.29259	6.21561484800415e-05
GENE.29260	2.24085908795413e-06
GENE.29261	0.0
GENE.29262	1.57286155030301e-05
GENE.29263	8.43517300008756e-07
GENE.29264	2.29624153740282e-05
GENE.29265	3.40815069499456e-08
GENE.29266	2.47090926053239e-07
GENE.29267	0.0
GENE.29268	2.79297950269708e-05
GENE.29269	9.37241440013281e-08
GENE.29270	1.70407530308836e-08
GENE.29271	1.70407540300843e-08
GENE.29272	0.000109716891566913
GENE.29273	0.0
GENE.29274	0.0
GENE.29275	7.92395039028726e-07
GENE.29276	2.23319074930117e-05
GENE.29277	9.90067779804704e-06
GENE.29278	2.42830737695598e-06
GENE.29279	2.42830737695598e-06
GENE.29280	0.0
GENE.29281	0.0
GENE.29282	2.55611309896153e-08
GENE.29283	2.04489042032741e-07
GENE.29284	5.96426372956316e-07
GENE.29285	0.0
GENE.29286	0.0
GENE.29287	0.0
GENE.29288	0.0
GENE.29289	0.0
GENE.29290	0.0
GENE.29291	0.0
GENE.29292	3.48483409606803e-06
GENE.29293	1.27805651950474e-07
GENE.29294	8.21364319802953e-06
GENE.29295	3.40815070609679e-08
GENE.29296	5.11222609800299e-08
GENE.29297	8.52037695953101e-09
GENE.29298	3.09800899069845e-05
GENE.29299	3.09800899069845e-05
GENE.29300	0.0
GENE.29301	0.0
GENE.29302	6.2369157900477e-06
GENE.29303	7.4638500440205e-06
GENE.29304	0.00572934842582895
GENE.29305	7.66833909704445e-08
GENE.29306	7.66833900822661e-08
GENE.29307	5.45900539159483e-05
GENE.29308	5.4794542957981e-05
GENE.29309	5.29285804460322e-05
GENE.29310	0.000106973330250004
GENE.29311	0.000106973330249005
GENE.29312	0.000103514057284038
GENE.29313	3.51039522599184e-05
GENE.29314	8.6055805303964e-07
GENE.29315	4.33601973429676e-05
GENE.29316	0.000118918898470044
GENE.29317	5.0006091217969e-05
GENE.29318	4.99123670729684e-05
GENE.29319	2.67539830330898e-05
GENE.29320	6.36472144099898e-06
GENE.29321	1.1076489792039e-07
GENE.29322	2.68391868007978e-06
GENE.29323	2.66687792693787e-06
GENE.29324	2.68391867996876e-06
GENE.29325	1.77564651721029e-05
GENE.29326	1.75775372609488e-05
GENE.29327	3.8086084119815e-06
GENE.29328	3.8086084129807e-06
GENE.29329	0.000100310395621084
GENE.29330	8.1028783008974e-05
GENE.29331	4.93159406990129e-05
GENE.29332	8.12929146889463e-05
GENE.29333	5.28604174320213e-05
GENE.29334	8.10032218789836e-05
GENE.29335	1.78075874301964e-06
GENE.29336	0.0
GENE.29337	5.65071386869898e-05
GENE.29338	5.64986183100302e-05
GENE.29339	1.36326028021827e-07
GENE.29340	8.52037695953101e-09
GENE.29341	4.94181851995457e-07
GENE.29342	0.00810695104094405
GENE.29343	4.76715079839041e-05
GENE.29344	2.39081771949978e-05
GENE.29345	3.20366166306485e-06
GENE.29346	1.49447408409609e-05
GENE.29347	1.47146906680495e-05
GENE.29348	4.92392573089306e-05
GENE.29349	4.66235016420846e-05
GENE.29350	4.92307369319711e-05
GENE.29351	4.66149812660133e-05
GENE.29352	0.000215139513245921
GENE.29353	0.000205468885620008
GENE.29354	3.77537894340474e-05
GENE.29355	1.02585336210215e-05
GENE.29356	1.2865768911019e-05
GENE.29357	3.87165920079369e-05
GENE.29358	3.84354195740455e-05
GENE.29359	6.49252709294945e-06
GENE.29360	6.5010474690208e-06
GENE.29361	3.67228238450368e-05
GENE.29362	2.34480768499523e-05
GENE.29363	2.34480768490641e-05
GENE.29364	3.96282723209573e-05
GENE.29365	2.34651176039824e-05
GENE.29366	2.34651176029832e-05
GENE.29367	2.33969545889723e-05
GENE.29368	2.34225157190737e-05
GENE.29369	2.34225157189627e-05
GENE.29370	0.0
GENE.29371	0.0
GENE.29372	0.0
GENE.29373	0.0
GENE.29374	0.0
GENE.29375	3.40815070609679e-08
GENE.29376	7.41272778936874e-07
GENE.29377	1.40074993970618e-05
GENE.29378	3.49165039709165e-05
GENE.29379	0.0
GENE.29380	7.92395039028726e-07
GENE.29381	7.92395039028726e-07
GENE.29382	7.92395039028726e-07
GENE.29383	3.52999209259908e-05
GENE.29384	6.77369952595264e-06
GENE.29385	6.08354900799579e-06
GENE.29386	1.49106593340109e-05
